init_id,part_number,title,sbt_price,cost,has_stock,stock_eta,description,applications
26-1205,26-1205,Choke Cable for Kawasaki 750 SXI /750 SXI Pro /800 SX R 59401-3725 1995-2008,19.95,11.95,True,,"New Replacement OE Kawasaki Choke Cable
Length: 60"" - Throw Length: 4.75""",1995 Kawasaki 750 Sxi Choke Cable 1996 Kawasaki 750 Sxi Choke Cable 1997 Kawasaki 750 Sxi Choke Cable 1998 Kawasaki 750 SXI PRO Choke Cable 1999 Kawasaki 750 SXI PRO Choke Cable 2000 Kawasaki 750 SXI PRO Choke Cable 2001 Kawasaki 750 SXI PRO Choke Cable 2002 Kawasaki 750 SXI PRO Choke Cable 2003 Yamaha 800 SX-R Choke Cable 2004 Yamaha 800 SX-R Choke Cable 2005 Yamaha 800 SX-R Choke Cable 2006 Yamaha 800 SX-R Choke Cable 2007 Yamaha 800 SX-R Choke Cable 2008 Yamaha 800 SX-R Choke Cable
26-1206,26-1206,Choke Cable for Kawasaki 750 ZXI /900 ZXI /1100 ZXI 59401-3714 1996-1997,28.5,17.1,True,,"New Replacement OE Kawasaki Choke Cable


Overall Length: 52.5 In.
Throw Length: 1.5 In.
",1995 Kawasaki 750 Zxi Choke  Cable 1995 Kawasaki 900 Zxi Choke Cable 1996 Kawasaki 1100 Zxi Choke Cable 1996 Kawasaki 750 Zxi Choke  Cable 1996 Kawasaki 900 Zxi Choke Cable 1997 Kawasaki 750 Zxi Choke  Cable
26-1207,26-1207,Choke Cable for Kawasaki 1100 STX /1100 ZXI /900 STX /900 STS 59401-3717 1997-2003,28.5,17.1,True,,"New Replacement OE Kawasaki Choke Cable


Overall Length: 51.5 In.
Throw Length: 2 In.
",   1997 Kawasaki 1100 STX Choke Cable 1997 Kawasaki 1100 Zxi Choke Cable 1998 Kawasaki 1100 STX Choke Cable 1998 Kawasaki 1100 Zxi Choke Cable 1999 Kawasaki 1100 STX Choke Cable 1999 Kawasaki 1100 Zxi Choke Cable 1999 Kawasaki 900 STX Choke Cable 2000 Kawasaki 1100 Zxi Choke Cable 2000 Kawasaki 900 STX Choke Cable 2001 Kawasaki 1100 Zxi Choke Cable 2001 Kawasaki 900 STS Choke Cable 2002 Kawasaki 1100 Zxi Choke Cable 2002 Kawasaki 900 STS Choke Cable 2003 Kawasaki 1100 Zxi Choke Cable
26-1208,26-1208,Choke Cable for Kawasaki Ultra 150 59401-3724 1999-2002,45.7,27.4,True,,"New Replacement OE Kawasaki Choke Cable
Overall Length: 16 in.
Throw Length: 6.75 in.

",1999 Kawasaki 1200 Ultra 150 Choke Cable 2000 Kawasaki 1200 Ultra 150 Choke Cable 2001 Kawasaki 1200 Ultra 150 Choke Cable 2002 Kawasaki 1200 Ultra 150 Choke Cable
26-1209,26-1209,Choke Cable for Kawasaki 900 STX 59401-3726 2001-2003,22.8,13.65,True,,"New Replacement OE Kawasaki Choke Cable

Overall Length: 49.75 In.
Throw Length: 6.26 In.

",2001 Kawasaki 900 STX Choke Cable 2002 Kawasaki 900 STX Choke Cable 2003 Kawasaki 900 STX Choke Cable
26-1210,26-1210,Choke Cable for Kawasaki 1200 STX R 59401-3727 2002-2005,22.8,13.65,True,,"New Replacement OE Kawasaki Choke Cable

Overall Length: 29 In.
Throw Length: 5.25 In.

",2002 Kawasaki 1200 STX-R Choke Cable 2003 Kawasaki 1200 STX-R Choke Cable 2004 Kawasaki 1200 STX-R Choke Cable 2005 Kawasaki 1200 STX-R Choke Cable
26-1211,26-1211,Choke Cable for Kawasaki 900 STX 59401-3728 2004-2006,33.15,19.85,True,,"New Replacement OE Kawasaki Choke Cable

Overall Length: 50 In.
Throw Length: 6.25 In.

",2004 Kawasaki 900 STX Choke Cable 2005 Kawasaki 900 STX Choke Cable 2006 Kawasaki 900 STX Choke Cable
26-1212,26-1212,Choke Cable for Kawasaki 1200 Ultra 150 59401-3729 2003-2005,26.15,15.65,False,,"New Replacement OE Kawasaki Choke Cable

Overall Length: 17 In.
Throw Length: 5 In.

",2003 Kawasaki 1200 Ultra 150 Choke Cable 2004 Kawasaki 1200 Ultra 150 Choke Cable 2005 Kawasaki 1200 Ultra 150 Choke Cable
26-1302,26-1302,Choke Cable for Polaris SLT 780 7080669 1997,33.15,19.85,True,,"New Replacement OE Polaris Choke Cable

Overall Length: 87 In.
Throw Length: 4.5 In.

",1997 Polaris SLT 780 Choke Cable
26-1303,26-1303,Choke Cable for Polaris SL 1050 /900 7080671 1997,33.15,19.85,False,,"New Replacement OE Polaris Choke Cable

Overall Length: 55 In.
Throw Length: 6.125 In.

",1997 Polaris SL 1050 Choke Cable 1997 Polaris SL 900 Choke Cable
26-1304,26-1304,Choke Cable for Polaris SLH /SLT 700 7080672 1997-2000,33.15,19.85,True,,"New Replacement OE Polaris Choke Cable

Overall Length: 71.5 In.
Throw Length: 5.875 In.

",1997 Polaris SLT 700 Choke Cable 1998 Polaris INTL SLH/SLH Choke Cable 1999 Polaris INTL SLH/SLH Choke Cable 2000 Polaris INT'L SLH Choke Cable
26-1305,26-1305,Choke Cable for Polaris INTL SLX /INTL SLTX /SLXH /Pro 1200 7080670 1997-2001,33.15,19.85,True,,"New Replacement OE Polaris Choke Cable

Overall Length: 68 In.
Throw Length: 5.75 In.

",1997 Polaris INTL SLTX/SLTX Choke Cable 1998 Polaris SLXH Choke Cable 1999 Polaris INTL SLX/SLX Choke Cable 2000 Polaris INTL SLX/SLX Choke Cable 2000 Polaris Pro 1200 Choke Cable 2001 Polaris INTL Pro 1200 Choke Cable 2001 Polaris INTL SLX/SLX Choke Cable 2001 Polaris Pro 1200 Choke Cable
26-1306,26-1306,Choke Cable for Polaris INTL SLTX 7080755 1998,33.15,19.85,True,,"New Replacement OE Polaris Choke Cable

Overall Length: 62.5 In.
Throw Length: 6. In.

",1998 Polaris INTL SLTX/SLTX Choke Cable
26-1307,26-1307,Choke Cable for Polaris INTL SLH 7080691 2001,33.15,19.85,True,,"New Replacement OE Polaris Choke Cable

Overall Length: 65 In.
Throw Length: 6.125 In.

",2001 Polaris INTL SLH/SLH Choke Cable
26-1308,26-1308,Choke Cable for Polaris s Virage/ TX 2000-2001 7080926,45.7,27.4,True,,"New OEM Replacement Choke Cable for Polaris
Fits -7080926",2000 Virage2001 Virage2000 Virage TX2001 Virage TX
26-1401,26-1401,Choke Cable for Yamaha Wave Runner 500 /III /LX EU0-U7242-01-00 1990-1992,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 89 In.
Throw Length: 2 In.

",1990 Yamaha Wave Runner 500 Choke Cable 1991 Yamaha Wave Runner 500 Choke Cable 1991 Yamaha Wave Runner III 650 Choke Cable 1991 Yamaha Wave Runner LX Choke Cable 1992 Yamaha Wave Runner 500 Choke Cable 1992 Yamaha Wave Runner LX Choke Cable
26-1402,26-1402,Choke Cable for Yamaha Wave Jammer 500 EW3-67242-03-00 1990,90.2,54.1,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 58.5 In.
Throw Length: 2 In.

",1990 Yamaha Wave Jammer 500 Choke Cable
26-1403,26-1403,Choke Cable for Yamaha Super Jet 650 /700 EW2-U7242-39-00 1990-1995,112.45,67.45,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 24.5 In.
Throw Length: 1.5 In.

",1990 Yamaha Super Jet 650 Choke Cable 1991 Yamaha Super Jet 650 Choke Cable 1992 Yamaha Super Jet 650 Choke Cable 1995 Yamaha Super Jet 700 Choke Cable
26-1404,26-1404,Choke Cable for Yamaha VXR 650 /VXR Pro 700 /Wave Raider 700 FN8-U7242-00-00 1991-1996,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 35 In.
Throw Length: 1.5 In.

",1991 Yamaha VXR 650 Choke Cable 1992 Yamaha VXR 650 Choke Cable 1993 Yamaha VXR 650 Choke Cable 1995 Yamaha VXR 650 Choke Cable 1993 Yamaha VXR PRO 700 Choke Cable 1994 Yamaha VXR PRO 700 Choke Cable 1996 Yamaha Wave Raider 700 Choke Cable
26-1405,26-1405,Choke Cable for Yamaha Wave Runner III 650 GA9-YU724-32-00 1990-1992,48.75,29.25,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 28.5 In.
Throw Length: 1.5 In.

",1990 Yamaha Wave Runner III 650 Choke Cable 1991 Yamaha Wave Runner III 650 Choke Cable 1992 Yamaha Wave Runner III 650 Choke Cable
26-1406,26-1406,Choke Cable for Yamaha Wave Runner III 650 /700 GA9-U7242-32-00 1993-1997,58.95,35.35,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 28.5 In.
Throw Length: 1.5 In.

",1993 Yamaha Wave Runner III 650 Choke Cable 1994 Yamaha Wave Runner III 700 Choke Cable 1995 Yamaha Wave Runner III 650 Choke Cable 1995 Yamaha Wave Runner III 700 Choke Cable 1996 Yamaha Wave Runner III 650 Choke Cable 1997 Yamaha Wave Runner III 700 Choke Cable
26-1407,26-1407,Choke Cable for Yamaha Wave Blaster 700 GA7-67242-00-00 1993-1995,78.95,47.35,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 32 In.
Throw Length: 1.5 In.

",1993 Yamaha Wave Blaster 700 Choke Cable 1994 Yamaha Wave Blaster 700 Choke Cable 1995 Yamaha Wave Blaster 700 Choke Cable
26-1409,26-1409,Choke Cable for Yamaha Wave Runner 500 EU0-U7242-30-00 1993,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 80.5 In.
Throw Length: 1.5 In.

",1993 Yamaha Wave Runner 500 Choke Cable
26-1410,26-1410,Choke Cable for Yamaha Wave Raider 700 /Wave Blaster 700 GH1-67242-00-00 1994-1996,78.95,47.35,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 42.5 In.
Throw Length: 1.5 In.

",1994 Yamaha Wave Raider 700 Choke Cable 1996 Yamaha Wave Blaster 700 Choke Cable
26-1411,26-1411,Choke Cable for Yamaha FX1 67242-00-00 1994-1995,112.45,67.45,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 23.5 In.
Throw Length: 1.5 In.

",1994 Yamaha FX1 Choke Cable 1995 Yamaha FX1 Choke Cable
26-1412,26-1412,Choke Cable for Yamaha Wave Raider 700 /Deluxe /Wave Raider 1100 J1-YU724-02-00 1995-1996,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 43.5 In.
Throw Length: 1.5 In.

",1995 Yamaha Wave Raider 700 & Deluxe Choke Cable 1995 Yamaha Wave Raider 1100 Choke Cable 1996 Yamaha Wave Raider 1100 Choke Cable
26-1413,26-1413,Choke Cable for Yamaha Wave Venture 700 /Wave Venture 1100 GJ3-U7242-02-00 1995-1998,78.95,47.35,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 41"" In.
Throw Length: 1.5"" In.

",1995 Yamaha Wave Venture 700 Choke Cable 1996 Yamaha Wave Venture 700 Choke Cable 1998 Yamaha Wave Venture 700 W Choke Cable 1996 Yamaha Wave Venture 1100 Choke Cable 1997 Yamaha Wave Venture 1100 Choke Cable
26-1414,26-1414,Choke Cable for Yamaha Wave Blaster 760 GK5-67242-10-00 1996-1997,40.0,24.0,True,,"New Replacement OE Yamaha Choke Cable

Overall Length:30 In.
Throw Length: 1.5 In.

",1996 Yamaha Wave Blaster 760 Choke cable 1997 Yamaha Wave Blaster 760 Choke Cable
26-1415,26-1415,Choke Cable for Yamaha Super Jet 700 /Super Jet GM6-67242-00-00 1996-2012,104.95,62.95,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 32.5 In.
Throw Length: 1.5 In.

","1996 Super Jet 700  

1997 Super Jet 700  

1998 Super Jet 700  

1999 Super Jet 700  

2000 Super Jet 700  

2001 Super Jet 700  

2002 Super Jet 700  

2003 Super Jet 700  

2004 Super Jet 700   

2005 Super Jet 700  

2006 Super Jet 700  

2007 Super Jet 700  

2008 Super Jet 700  

2009 Super Jet   

2010 Super Jet   

2011 Super Jet   

2012 Super Jet   

2013 Super Jet   

2014 Super Jet  

2018 Super Jet

2019 Super Jet

2020 Super Jet"
26-1416,26-1416,Choke Cable for Yamaha Wave Raider 760 GP2-U7242-02-00 1996,101.95,61.15,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 23 In.
Throw Length: 1.5 In.

",1996 Wave Raider 760 Choke Cable
26-1417,26-1417,Choke Cable for Yamaha Wave Venture 760 GP3-U7242-09-00 1997,112.45,67.45,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 61.5 In.
Throw Length: 1.5 In.

",1997 Yamaha Wave Venture 760 Choke Cable
26-1418,26-1418,Choke Cable for Yamaha Wave Runner / GP 760 GP7-U7242-01-00 1997-2000,62.95,37.75,True,,"New Replacement OE Yamaha Choke Cable
Overall Length: 52.5 In.
Throw Length: 1.5 In.
Fits: GP7-U7242-01-00",1997 Yamaha Wave Runner 760 Choke Cable 1998 Yamaha Wave Runner 760 Choke Cable 1999 Yamaha GP 760 Choke Cable 2000 Yamaha GP 760 Choke Cable
26-1419,26-1419,Choke Cable for Yamaha GP 1200 /GP 1200 X GP8-U7242-01-00 1997-1999,51.2,30.7,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 30.5 In.
Throw Length: 1.5 In.

",1997 Yamaha GP 1200 Choke Cable 1998 Yamaha GP 1200 Choke Cable 1999 Yamaha GP 1200 X Choke Cable
26-1420,26-1420,Choke Cable for Yamaha Wave Raider 700 FN8-U7242-02-00 1997,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 35.5 In.
Throw Length: 2 In.

",1997 Yamaha Wave Raider 700 Choke Cable
26-1421,26-1421,Choke Cable for Yamaha XL 1200 W GU3-U7242-02-00 1998,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 54 In.
Throw Length: 2.5 In.

",1998 Yamaha XL 1200 W Choke Cable
26-1422,26-1422,Choke Cable for Yamaha XL 760 W /XL 760 X GU2-U7242-02-00 1998-1999,59.95,35.95,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 85.5 In.
Throw Length: 1.5 In.

",1998 Yamaha XL 760 W Choke Cable 1999 Yamaha XL 760 X Choke Cable
26-1423,26-1423,Choke Cable for Yamaha GP 800 66E-67242-00-00 1998-2000,52.5,31.5,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 34 In.
Throw Length: 1.5 In.

",1998 Yamaha GP 800 Choke Cable 1999 Yamaha GP 800 Choke Cable 2000 Yamaha GP 800 Choke Cable
26-1424,26-1424,Choke Cable for Yamaha XL 1200 LTD 66V-67242-00-00 1999-2000,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 53 In.
Throw Length: 1.5 In.

",1999 Yamaha XL 1200 LTD Choke Cable 2000 Yamaha XL 1200 LTD Choke Cable
26-1425,26-1425,Choke Cable for Yamaha SUV 1200 GU5-67242-01-00 1999-2002,90.2,54.1,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 46 In.
Throw Length: 1.5 In.

",1999 Yamaha SUV 1200 Choke Cable 2000 Yamaha SUV 1200 Choke Cable 2001 Yamaha SUV 1200 Choke Cable 2002 Yamaha SUV 1200 Choke Cable
26-1427,26-1427,Choke Cable for Yamaha XL 800 67A-67242-00-00 2000-2001,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 53.5 In.
Throw Length: 1.5 In.

",2000 Yamaha XL 800 Choke Cable 2001 Yamaha XL 800 Choke Cable
26-1428,26-1428,Choke Cable for Yamaha GP 1200R /RZ /A 67X-67242-00-00 2000-2002,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 61. In.
Throw Length: 5.375 In.

",2000 Yamaha GP 1200R/RZ/A Choke Cable 2001 Yamaha GP 1200R/RZ/A Choke Cable 2002 Yamaha GP 1200R/RZ/A Choke Cable
26-1429,26-1429,Choke Cable for Yamaha XL 1200 Z /XLT 1200 WR 3 P /XLT 1200 3 P 66V-67242-01-00 2001-2005,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 53 In.
Throw Length: 1.5 In.

",2001 Yamaha XL 1200 Z Choke Cable 2002 Yamaha XLT 1200 A Choke Cable 2003 Yamaha XLT1200 Waverunner 3-P Choke Cable 2004 Yamaha XLT1200 3-P Choke Cable 2005 Yamaha XLT1200 3-P Choke Cable
26-1430,26-1430,Choke Cable for Yamaha GP 800 /GP 200 2 P 68A-67242-00-00 2001-2005,78.95,47.35,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 66.5 In.
Throw Length: 5.375 In.

",2001 Yamaha GP 800  Choke Cable 2002 Yamaha GP 800  Choke Cable 2003 Yamaha GP800 2-P Choke Cable 2004 Yamaha GP800 2-P Choke Cable 2005 Yamaha GP800 2-P Choke Cable
26-1431,26-1431,Choke Cable for Yamaha XLT 800 /800 Waverunner 3 P 67A-67242-01-00 2002-2004,66.25,39.75,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 53.5 In.
Throw Length: 1.5 In.

",2002 Yamaha XLT 800 Choke Cable 2003 Yamaha XLT800 Waverunner 3-P Choke Cable 2004 Yamaha XA800 Waverunner 3-P Choke Cable
26-1432,26-1432,Choke Cable for Yamaha XL 700 F0M-U7242-00-00 1999-2004,58.95,35.35,True,,"New Replacement OE Yamaha Choke Cable
Overall Length: 62.5 In.

Throw Length: 4.5 In.


",1999 Yamaha XL 700 Choke Cable 2000 Yamaha XL 700 Choke Cable 2001 Yamaha XL 700 Choke Cable 2002 Yamaha XL 700 Choke Cable 2003 Yamaha XL700 Waverunner Choke Cable 2004 Yamaha XL 700 Choke Cable
26-1433,26-1433,Choke Cable for Yamaha SUV 1200 /SV 1200 SUV 4 P F1D-67242-00-00 2003-2004,90.2,54.1,True,,"New Replacement OE Yamaha Choke Cable

Overall Length: 48.5 In.
Throw Length: 2.5 In.

",2003 Yamaha SUV 1200 Choke Cable 2004 Yamaha SV 1200 SUV 4-P Choke Cable
26-2101,26-2101,Reverse Cable for Sea-Doo LRV LRV DI 204390204,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo
Overall Length : 90.0 inches
Throw Length : 4.0 inches
Fits: 204390204","2000 Sea-Doo LRV Reverse Cable
2001 Sea-Doo LRV Reverse Cable
2002 Sea-Doo LRV DI Reverse Cable
2003 Sea-Doo LRV DI Reverse Cable"
26-2102,26-2102,Reverse Steering Cable for Sea-Doo GT /GTS /GTX /SP /XP 277000228 1990-1993,130.95,78.55,True,,"New SBT Replacement Steering/Reverse Cable for Sea-Doo

Overall Length: 74.5 In.
Throw Length: 4.0 In.
","   1990 Sea-Doo GT Reverse Cable
1990 Sea-Doo SP Reverse Cable
1991 Sea-Doo GT Reverse Cable
1991 Sea-Doo SP Reverse Cable
1991 Sea-Doo XP Reverse Cable
1992 Sea-Doo GTS Reverse Cable

1992 Sea-Doo GTX Reverse Cable
1992 Sea-Doo SP Reverse Cable
1992 Sea-Doo XP Reverse Cable
1993 Sea-Doo GTS Reverse Cable
1993 Sea-Doo GTX Reverse Cable
1989 Sea-Doo SP Steering Cable
1990 Sea-Doo SP Steering Cable
1991 Sea-Doo Sp Steering Cable
1993 Sea-Doo SP Steering Cable
1991 Sea-Doo XP Steering Cable
1993 Sea-Doo SP SPX SPI Steering Cable
1990 Sea-Doo GT Steering Cable
1991 Sea-Doo GT Steering Cable
1993 Sea-Doo GTS Steering Cable
1993 GTX Steering Cable"
26-2103,26-2103,Reverse Cable for Sea-Doo GTI /GTS /GTX 277000249 1994-2000,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 74.75 In.
Throw Length: 4.0 In.
","
1994 Sea-Doo GTS Reverse Cable
1994 Sea-Doo GTX Reverse Cable
1995 Sea-Doo GTS Reverse Cable
1995 Sea-Doo GTX Reverse Cable
1996 Sea-Doo GTI Reverse Cable

1996 Sea-Doo GTS Reverse Cable

1997 Sea-Doo GTS Reverse Cable
1998 Sea-Doo GTS Reverse Cable
1999 Sea-Doo GTS Reverse Cable
2000 Sea-Doo GTS Reverse Cable
"
26-2104,26-2104,Reverse Cable for Sea-Doo GTI /GTX 277000552 1996-1998,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 68 In.
Throw Length: 4.375 In.
","1996 Sea-Doo GTI Reverse Cable 
1996 Sea-Doo GTX Reverse Cable
1997 Sea-Doo GTX Reverse Cable
1997 Sea-Doo GTI Reverse Cable
1998 Sea-Doo GTI Reverse Cable"
26-2105,26-2105,Reverse Cable for Sea-Doo GTI /GTX RFI 277000725 1998-2002,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 70.5 In.
Throw Length: 4 In.
","1998 Sea-Doo GTX RFI Reverse Cable
1999 Sea-Doo GTI Reverse Cable
1999 Sea-Doo GTX RFI Reverse Cable
2000 Sea-Doo GTI Reverse Cable
2000 Sea-Doo GTX RFI Reverse Cable
2001 Sea-Doo GTX RFI Reverse Cable
2002 Sea-Doo GTX RFI Reverse Cable"
26-2106,26-2106,Reverse Cable for Sea-Doo GTX /GTX LTD /GTX DI 277000757 1998-2000,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 69 In.
Throw Length: 4.25 In.
","1998 Sea-Doo GTX LTD Reverse Cable
1999 Sea-Doo GTX LTD Reverse Cable
2000 Sea-Doo GTX DI Reverse Cable
2000 Sea-Doo GTX Reverse Cable"
26-2107,26-2107,Reverse Cable for Sea-Doo RX /RX DI 277000848 2000-2003,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 68.25 In.
Throw Length: 4.25 In.
","
2000 Sea-Doo RX DI Reverse Cable
2000 Sea-Doo RX Reverse Cable
2001 Sea-Doo RX DI Reverse Cable
2001 Sea-Doo RX Reverse Cable

2002 Sea-Doo RX DI Reverse Cable
2002 Sea-Doo RX Reverse Cable
2003 Sea-Doo RX DI Reverse Cable"
26-2109,26-2109,Reverse Cable for Sea-Doo GTX 4 Tec /DI /4 Tec LTD /4 Tec SC/4 Tec Wake /4 Tec /4 Tec Wake,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 83 In.
Throw Length: 4 In.
",2002 Sea-Doo GTX 4-Tec Reverse Cable2002 Sea-Doo GTX DI Reverse Cable2003 Sea-Doo GTX 4-Tec LTD Super Charged Reverse Cable2003 Sea-Doo GTX 4-Tec Reverse Cable2003 Sea-Doo GTX 4-Tec Super Charged Reverse Cable2003 Sea-Doo GTX 4-Tec Wake Reverse Cable2003 Sea-Doo GTX DI Reverse Cable 2004 Sea-Doo GTX 4-Tec LTD Super Charged Reverse Cable2004 Sea-Doo GTX 4-Tec Reverse Cable2004 Sea-Doo GTX 4-Tec Special Super Charged Reverse Cable2004 Sea-Doo GTX 4-Tec Super Charged Reverse Cable2004 Sea-Doo GTX 4-Tec Wake Reverse Cable2005 Sea-Doo GTX 4-Tec LTD SCIC Reverse Cable2005 Sea-Doo GTX 4-Tec Reverse Cable2005 Sea-Doo GTX 4-Tec STD Reverse Cable 2005 Sea-Doo GTX 4-Tec Super Charged Reverse Cable2005 Sea-Doo GTX 4-Tec Wake Reverse Cable 2005 Sea-Doo RXT Reverse Cable2006 Sea-Doo GTX 4-Tec LTD Reverse Cable2006 Sea-Doo GTX 4-Tec SC Reverse Cable2006 Sea-Doo GTX 4-Tec STD Reverse Cable2006 Sea-Doo RXT Reverse Cable 2007 Sea-Doo GTX LTD BVIC Reverse Cable2007 Sea-Doo GTX STD & Wake Reverse Cable2007 Sea-Doo GTX Wake BVIC Reverse Cable2007 Sea-Doo RXT BVIC Reverse Cable2008 Sea-Doo GTX 155 Reverse Cable2008 Sea-Doo GTX 215 Reverse Cable2008 Sea-Doo GTX LTD 215 Reverse Cable2008 Sea-Doo RXT 215 Reverse Cable2008 Sea-Doo RXT X 255 Reverse Cable2008 Sea-Doo Wake 155 Reverse Cable2008 Sea-Doo Wake 215 Reverse Cable
26-2110,26-2110,Reverse Cable for Sea-Doo GTX /GTX DI 2001-2002 277000958,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 71 In.
Throw Length: 4.25 In.
","2001 Sea-Doo GTX Reverse Cable
2001 Sea-Doo GTX DI Reverse Cable
2002 Sea-Doo GTX Reverse Cable"
26-2111,26-2111,Reverse Cable for Sea-Doo GTI /GTS /GTI LE /GTI LE RFI /RXP SC /GTI RFI /GTI SE /GTI STD /GTI SE 155,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 76.25 In.
Throw Length: 4.25 In.
","
2001 Sea-Doo GTI Reverse Cable
2001 Sea-Doo GTS Reverse Cable
2002 Sea-Doo GTI LE Reverse Cable
2002 Sea-Doo GTI Reverse Cable
2003 Sea-Doo GTI LE Reverse Cable
2003 Sea-Doo GTI LE RFI Reverse Cable
2003 Sea-Doo GTI Reverse Cable
2004 Sea-Doo GTI LE Reverse Cable
2004 Sea-Doo GTI Reverse Cable
2004 Sea-Doo RXP SC Reverse Cable
2005 Sea-Doo GTI Reverse Cable
2005 Sea-Doo GTI Le Reverse Cable
2005 Sea-Doo GTI RFI Reverse Cable
2006 Sea-Doo GTI Rental
2006 Sea-Doo GTI SE
2006 Sea-Doo GTI STD

2007 Sea-Doo GTI Se 155 reverse Cable
2008 Sea-Doo GTI 130 Reverse Cable
2009 Sea-Doo GTI 130 Rental Reverse Cable
2009 Sea-Doo GTI SE 130 Reverse Cable
2009 Sea-Doo GTI SE 155 Reverse Cable
2009 Sea-Doo GTI 130 Reverse Cable 
2009 Sea-Doo RXP 215 Reverse Cable
2009 Sea-Doo RXP-X 255 and 255 RS Reverse Cable
2009 Sea-Doo Wake 155 Reverse Cable
2010 Sea Doo  GTI 130 Reverse Cable AND RENTAL 130 Reverse Cable
2010 Sea Doo  GTI SE 130 Reverse Cable
2010 Sea Doo  GTI SE 155 Reverse Cable
2010 Sea Doo  RXP-X 255 / RS  Reverse Cable
2010 Sea Doo  WAKE 155 Reverse Cable
2011 Sea Doo  GTS PRO 130 Reverse Cable
2011 Sea Doo  RXP-X 255 / RS  Reverse Cable
"
26-2112,26-2112,Reverse Cable for Sea-DooGTX 155 /RXT 215 /RXT X /X RS 260 /Wake Pro 215 2009 268000030,130.95,78.55,True,,"New SBT Replacement Reverse Cable for Sea-Doo

Overall Length: 81.05 In.
Throw Length: 4.25 In.
","2008 WAKE 155 Reverse Cable
2008 WAKE 215 Reverse Cable
2008 GTX 155 Reverse Cable
2008 GTX 215 Reverse Cable
2008 GTX 215 LIMITED Reverse Cable
2008 RXT X 255 Reverse Cable
2009 Sea Doo GTX 155
2009 Sea Doo RXT 215br>
2009 Sea Doo RXT-X / X RS 260 
2009 Sea Doo WAKE PRO 215 "
26-2202,26-2202,Reverse Cable for Kawasaki 650 SC 59406-3725 1991-1995,66.25,39.75,False,,"New Replacement OE Kawasaki Reverse Cable

Overall Length: 74.5 In.
Throw Length: 4.125 In.
","1991 Kawasaki 650 SC Reverse Cable
1992 Kawasaki 650 SC Reverse Cable
1993 Kawasaki 650 SC Reverse Cable
1994 Kawasaki 650 SC Reverse Cable
1995 Kawasaki 650 SC Reverse Cable"
